chlor_a_mean,lat,lon,date,source_file
0.0243240296840668,0.65625,41.065516437398,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0239019878208637,0.65625,41.1074842620658,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.044002003967762,0.65625,41.2753555607368,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0372579097747803,0.65625,41.3173233854045,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0679516196250916,0.65625,41.3592912100723,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0585299246013165,0.65625,41.569130333411,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0321120381355286,0.65625,41.6110981580788,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0275559160444472,0.65625,41.6530659827466,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0225476622581482,0.65625,41.6950338074143,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0280891001224518,0.65625,41.7370016320821,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0259278039137522,0.65625,41.7789694567498,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0214681655168533,0.65625,41.8209372814176,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0722657550464977,0.65625,41.9888085800886,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0851954147219658,0.65625,42.0307764047564,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.071145902077357,0.65625,42.0727442294241,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.06607474730565,0.65625,42.1147120540919,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0970964789390564,0.65625,42.1566798787596,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0670207606421577,0.65625,42.1986477034274,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0705413967370987,0.65625,42.2406155280951,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0736316442489624,0.65625,42.2825833527629,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0311771780252457,0.65625,42.3245511774306,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0408575385808945,0.65625,42.3665190020984,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0468043118715286,0.65625,42.4084868267661,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0447024835480584,0.65625,42.4504546514339,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0747472941875458,0.65625,42.4924224761017,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0764834433794022,0.65625,42.5343903007694,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.106998488306999,0.65625,42.5763581254372,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0321253798902035,0.65625,43.0799720214502,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0615906827151775,0.65625,43.1639076707857,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.038833553592364,0.65625,43.2058754954535,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0212806503881108,0.65625,43.2478433201212,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0202791690826416,0.65625,43.289811144789,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0217877007447756,0.65625,43.3317789694568,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0200357735157013,0.65625,43.3737467941245,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0184656616888548,0.65625,43.4157146187923,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0248554140329361,0.65625,43.45768244346,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0210017561912537,0.65625,43.4996502681278,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0366346405612098,0.65625,43.5416180927955,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.115052618086338,0.65625,43.5835859174633,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.242977721350534,0.65625,43.625553742131,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.118131875991821,0.65625,43.6675215667988,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0738791048526764,0.65625,43.7094893914666,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0385946952379667,0.65625,43.7514572161343,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.03037262459596,0.65625,43.7934250408021,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0262062657963146,0.65625,43.8353928654698,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.021576048930486,0.65625,43.8773606901376,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0231871541057314,0.65625,43.9193285148053,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0273555239041646,0.65625,43.9612963394731,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.024314929332052,0.65625,44.0032641641408,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0201644739683937,0.65625,44.0452319888086,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0196144878864288,0.65625,44.0871998134763,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0257961543706747,0.65625,44.1291676381441,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0278400074351918,0.65625,44.1711354628118,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0302306264638901,0.65625,44.2131032874796,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0545985363423824,0.65625,44.3390067614829,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.079299621284008,0.65625,44.5908137094894,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0269623862372504,0.65625,44.7167171834927,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0399255582264492,0.65625,44.7586850081604,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0276760011911392,0.65625,44.8006528328282,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0311558619141579,0.65625,44.8426206574959,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0400702086361972,0.65625,44.8845884821637,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0495098233222961,0.65625,44.9265563068314,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0394807249307632,0.65625,44.9685241314992,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.054287549522188,0.65625,45.0104919561669,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0457194830690111,0.65625,45.0524597808347,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0789366215467453,0.65625,45.0944276055025,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0695397853851318,0.65625,45.1363954301702,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0800763198307582,0.65625,45.178363254838,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.113836562633514,0.65625,45.2203310795057,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0788017809391022,0.65625,45.2622989041735,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0712333470582962,0.65625,45.4301702028445,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0500911995768547,0.65625,45.4721380275123,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0410701930522919,0.65625,45.51410585218,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0287442696946008,0.614583333333329,37.0193428105337,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0230295466525214,0.614583333333329,37.0612910743417,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0242573395371437,0.614583333333329,37.1032393381496,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0256936170838096,0.614583333333329,37.1451876019576,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0263934781153997,0.614583333333329,37.1871358657656,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0274404802105644,0.614583333333329,37.2290841295735,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0261317466696103,0.614583333333329,37.2710323933815,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0555825332800547,0.614583333333329,37.3129806571895,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0499758198857307,0.614583333333329,37.3549289209974,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0187830906361341,0.614583333333329,37.3968771848054,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0200053499295161,0.614583333333329,37.4388254486134,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0397845506668091,0.614583333333329,37.4807737124214,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0794930011034012,0.614583333333329,37.8583080866931,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0248448133468628,0.614583333333329,37.9002563505011,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0227112678381113,0.614583333333329,37.942204614309,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0256755193074544,0.614583333333329,37.984152878117,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0256821133873679,0.614583333333329,38.026101141925,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0369938313961029,0.614583333333329,38.0680494057329,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0330612659454346,0.614583333333329,38.1099976695409,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0290741562843323,0.614583333333329,38.1519459333489,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0369001116071429,0.614583333333329,38.1938941971569,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.034553587436676,0.614583333333329,38.2358424609648,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0637560546398163,0.614583333333329,38.2777907247728,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.102910876274109,0.614583333333329,38.3197389885808,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.110368758440018,0.614583333333329,38.3616872523887,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.116132783889771,0.614583333333329,38.4036355161967,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0921250581741333,0.614583333333329,38.4455837800047,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.106853435436885,0.614583333333329,38.4875320438126,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.106543898582459,0.614583333333329,38.5294803076206,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.120560795068741,0.614583333333329,38.5714285714286,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.108865655958653,0.614583333333329,38.6133768352366,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0417517721652985,0.614583333333329,38.6553250990445,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.100082218647003,0.614583333333329,38.6972733628525,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.358141243457794,-0.239583333333329,45.893351800554,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.202632774006237,-0.239583333333329,45.9349030470914,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0859047425420661,-0.239583333333329,45.9764542936288,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0597969123295375,-0.239583333333329,46.0180055401662,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.039518975549274,-0.239583333333329,46.0595567867036,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0454219111374446,-0.239583333333329,46.101108033241,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0450843498110771,-0.239583333333329,46.1426592797784,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0862076133489609,-0.239583333333329,46.1842105263158,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0446077414921352,-0.239583333333329,46.2257617728532,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0413982139693366,-0.239583333333329,46.2673130193906,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0402108818292618,-0.239583333333329,46.308864265928,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0413043797016144,-0.239583333333329,46.3504155124654,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0378395494292764,-0.239583333333329,46.3919667590028,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0356075863043467,-0.239583333333329,46.4335180055402,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0382705887158712,-0.239583333333329,46.4750692520776,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0424930651982625,-0.239583333333329,46.516620498615,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0418090224266052,-0.239583333333329,46.5581717451524,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0391322821378708,-0.239583333333329,46.5997229916898,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.021304443027034,-0.239583333333329,46.6412742382271,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.04034583568573,-0.239583333333329,46.6828254847646,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0247011063050251,-0.239583333333329,46.7243767313019,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0248902009593116,-0.239583333333329,46.7659279778393,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0215157550923965,-0.239583333333329,46.8074792243767,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0259704243752264,-0.239583333333329,46.8490304709141,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0317568023999532,-0.239583333333329,46.8905817174515,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0358714690575233,-0.239583333333329,46.9321329639889,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0373070240020752,-0.239583333333329,46.9736842105263,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0377522834709712,-0.28125,37.0258421781265,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0340073066098349,-0.28125,37.0673742501154,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0332133514540536,-0.28125,37.1089063221043,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0382325500249863,-0.28125,37.1504383940932,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0347691949676065,-0.28125,37.1919704660822,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0262958705425262,-0.28125,37.2335025380711,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0238838408674513,-0.28125,37.27503461006,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0295256168945976,-0.28125,37.3165666820489,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0577766100565592,-0.28125,37.3580987540379,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.055028004778756,-0.28125,37.3996308260268,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0421163539091746,-0.28125,37.4411628980157,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0426941050423516,-0.28125,37.4826949700046,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.042543351650238,-0.28125,37.5242270419935,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0389907240867615,-0.28125,37.5657591139825,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0227655418987932,-0.28125,37.6072911859714,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0230581004445146,-0.28125,37.6488232579603,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0222009853883223,-0.28125,37.6903553299492,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0206937964369611,-0.28125,37.7318874019382,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0221813001283785,-0.28125,37.7734194739271,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0295032316988165,-0.28125,37.814951545916,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0254117872404016,-0.28125,37.8564836179049,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0283607641855876,-0.28125,37.8980156898939,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
0.0244776027543204,-0.28125,37.9395477618828,2018-01-01,AQUA_MODIS.20180101_20180131.L3b.MO.CHL.x.nc
